metal_type,chemical_additive_type,operator_shift,input_material_source,equipment_type,mass_input_kg,reaction_temp_c,reaction_time_min,energy_kWh,batch_size_kg,raw_material_cost_per_kg,material_purity_pct,moisture_content_pct,ambient_temp_c,reaction_pressure_bar,process_yield_pct,cooling_time_min,maintenance_hours_last_month,downtime_last_month_hr,regulatory_compliance_level,equipment_age_years,operator_experience_years,num_operators,shift_duration_hr,week_of_year,quality_check_passed,num_defects,timestamp,cooling_energy_kWh,process_additive_cost,impurity_penalty,rework_cost,cost_eur,cost_per_kg,energy_per_kg,anomaly_cost_per_kg,anomaly_energy_per_kg,anomaly_isoforest,anomaly_label
Magnesium,Catalyst_B,Night,Imported,Type_A,449.0116112015767,125.5102097714174,160.5989581482973,1260.604036362905,49.67071254313859,7.693463192815205,88.42357381011868,6.784297216833823,20.009716224836996,6.996884354463101,91.07269286328756,19.35323341566131,15.008392464487654,12.999002086909002,0.7627408512856859,7,22,1,8,26,1,2,2023-08-29 13:30:00,63.03020181814525,30.0,103.9589955094948,0.0,3730.150232131992,75.09757845515882,25.379221916095545,True,True,True,Anomaly
Zinc,,Night,Imported,Type_A,471.702141161385,56.7572248375752,116.38017234613386,298.7525756242185,40.03180464864259,6.197670874518282,87.07379303973309,4.540460245479217,33.10550072521275,3.317001778190471,90.6615552247968,18.258210287974865,23.356383674693568,10.742531288724566,0.8234405871213489,19,23,1,12,7,0,0,2023-08-29 17:40:00,14.937628781210924,0.0,121.94639000506196,20.0,3129.527929863034,78.17603921009218,7.462880533274901,True,False,True,Anomaly
Aluminum,,Day,Imported,Type_B,171.29815088181667,119.35684139682046,41.041095340924414,1860.9854131582988,43.64757130058422,4.285354851905133,86.78089571195949,8.594802250884022,26.847516660731515,7.461739656539427,76.95771650698101,28.975938779031303,35.66534420402678,0.3017055192083218,0.7505468601680737,3,21,2,12,4,0,1,2023-08-30 07:10:00,93.04927065791496,0.0,45.28816241710469,20.0,1062.3467927049312,24.339195997618127,42.63663149416494,True,True,True,Anomaly
Magnesium,Catalyst_B,Day,Imported,Type_C,427.2280736535102,92.10320903007246,144.70316547349398,1206.109953688601,47.84246414083864,8.107997604164554,84.18702481268174,2.352161024881126,25.950800880581752,5.276258991667922,93.01809363724996,16.406063384083048,10.704455011150898,19.387554117886054,0.5576101700840587,2,3,1,8,16,1,2,2023-08-31 20:10:00,60.30549768443006,30.0,135.11493856017466,0.0,3791.462935124498,79.24890582481683,25.210029946159434,True,True,True,Anomaly
Zinc,Catalyst_B,Night,Imported,Type_B,414.5532564172853,147.34223681587645,146.1340413156355,1938.8013994788505,42.42415041565585,8.969179809299604,83.98666210683253,2.22718778630324,15.472669756901292,9.574125017126006,84.57266636705934,11.643673230153574,5.092461347098833,2.9552996419356736,0.7830626701685679,4,9,1,12,24,0,1,2023-09-01 14:30:00,96.94006997394251,30.0,132.76762739445775,20.0,4171.0363340173735,98.31749824454067,45.70041781587149,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Local,Type_C,401.136174097674,56.04660446044092,121.97363018787722,1854.9156882728892,40.5178449750115,4.552544926010314,85.91564841143143,8.870313747443737,22.00249174479791,9.353170159937516,88.72748493548957,19.59586898793737,2.9854050000506405,11.41891907133151,0.5241261501760293,14,1,4,8,19,0,1,2023-09-02 08:00:00,92.74578441364449,30.0,112.99485821769782,20.0,2226.626902717428,54.95422829350011,45.78021583864759,True,True,True,Anomaly
Aluminum,Catalyst_B,Night,Local,Type_C,358.3544343336055,137.765864888998,152.0781538639975,1487.1981652587428,49.85268763839933,9.71439744144781,92.8522975107417,3.5772969044120986,21.188057233790403,1.3768780308797872,73.54220949543456,15.902959861440504,3.131126925052663,0.172984093105355,0.6909606262968366,13,6,3,12,3,0,2,2023-09-03 09:10:00,74.35990826293714,30.0,51.22821764646117,20.0,3783.541349466548,75.89443074584113,29.831855326355956,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Imported,Type_A,483.2767276146355,61.02325464518127,82.29501187235357,1962.2197962089328,76.43064762004268,9.435962735192923,99.65519126234842,2.025336259074597,14.69619721399635,5.036524517416162,87.66257140789739,58.98682974965261,11.012804018461663,4.610069218449362,0.7934001245740816,5,29,3,12,9,0,1,2023-09-08 11:10:00,98.11098981044664,30.0,3.3327607677037854,20.0,4863.353241540669,63.63093069311289,25.673206459843904,True,True,True,Anomaly
Magnesium,Catalyst_B,Night,Local,Type_B,386.8819638764574,81.49186337044296,169.11643587838913,1819.4866227732932,41.40495946793605,6.059953451610082,93.85766028485774,5.852673157858006,11.348432865985757,5.631617419835784,97.48402317538635,52.99446502922201,38.29958474631608,14.38783206397141,0.8368565367699956,17,4,4,12,45,0,3,2023-09-09 01:20:00,90.97433113866468,30.0,47.5272090358119,20.0,2709.9247767183265,65.44927978535732,43.94368805462305,True,True,True,Anomaly
Magnesium,,Night,Local,Type_A,370.8352841335505,89.1463388158162,173.17534712048715,1839.0168107490035,52.58531974519925,8.051495584704423,86.43895214991514,1.6624773276145333,19.26555093949141,6.116331170279173,88.47298916339915,28.875400450876967,25.779948297151787,7.157010538347384,0.5200962614147093,13,16,5,8,2,1,3,2023-09-09 22:00:00,91.95084053745018,0.0,100.57830065269788,0.0,3364.086772582018,63.97387690866215,34.972057214064876,True,True,True,Anomaly
Zinc,,Night,Local,Type_B,474.6463847758292,52.62514853526972,40.25407088470961,1911.0289140705556,49.09175605525073,4.030139198508482,83.78165071437115,1.6485988716902278,37.700656587652745,8.492756000278476,72.53209309421396,11.71187126851745,24.35638209583496,10.481825055425483,0.6233666955719632,2,4,5,12,39,1,3,2023-09-09 23:50:00,95.55144570352778,0.0,153.95961710910765,0.0,2336.463509056892,47.593805901489844,38.927695149462004,True,True,True,Anomaly
Aluminum,Catalyst_B,Night,Imported,Type_A,464.4662088003337,77.9230206759845,70.57675754686205,1973.402814706836,42.85962478641535,3.760107283584968,80.07226884171416,7.142538453395767,39.304591553061165,5.848873253097641,81.9447369249867,11.01845387230401,1.4113689862408751,5.312050579926182,0.8192913920245626,19,5,1,8,30,1,2,2023-09-10 05:40:00,98.6701407353418,30.0,185.11515482162608,0.0,2263.8455716857325,52.82000444397902,46.043399225751486,True,True,True,Anomaly
Aluminum,,Night,Imported,Type_C,493.457029861272,90.29463208588864,32.20897336792121,1686.2068547602178,67.4914535189606,8.909846006013225,95.84259708607476,6.03454313555397,20.647249350686067,1.4977019161070633,95.56048955206704,10.244795995529527,18.1314608168409,17.38053539603762,0.7390988497579616,5,10,3,8,17,1,3,2023-09-10 13:50:00,84.31034273801089,0.0,41.02999387684287,0.0,4661.772916225198,69.0720479877582,24.984005630972312,True,True,True,Anomaly
Magnesium,,Day,Imported,Type_C,169.7235211433349,136.53857096801818,55.60521024222539,1751.09752114942,46.78206444217417,7.8743233258098275,90.88476086393082,0.5982518314346663,28.58069257940324,6.592755508620884,91.68838004451418,21.90951822123546,15.54162130198035,15.59975935795185,0.6057233955276307,2,1,2,12,31,1,0,2023-09-12 16:30:00,87.554876057471,0.0,30.941409644743807,0.0,1602.2681514152628,34.249624733764705,37.43095868105385,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Imported,Type_A,188.28530710968596,109.75648217585794,103.16218604062104,1877.9835343873483,46.9256557819942,5.79858640892306,85.61843383357903,9.991329519305443,37.36209647833855,3.0073828195862147,88.82068527604808,21.63771152371365,35.20472700347499,8.752497775679242,0.8057055947740757,17,3,3,12,26,1,0,2023-09-13 03:40:00,93.89917671936745,30.0,54.15675204725681,0.0,1391.8328229162662,29.660380866756583,40.02040042044437,True,True,True,Anomaly
Magnesium,,Night,Local,Type_C,331.67495427983454,78.14276356900069,101.5387708971324,1895.542761832547,45.70980467932994,7.059124024289564,87.63136828971045,6.622919135165271,11.069486026106787,1.6601026805294223,84.74751989232035,48.93420990633237,4.891611642382467,14.617610538633167,0.9895389853478134,12,17,3,12,48,0,3,2023-09-13 13:10:00,94.77713809162736,0.0,82.04730714028794,20.0,2667.781628491517,58.36344406209841,41.469062822088915,True,True,True,Anomaly
Zinc,Catalyst_B,Night,Imported,Type_B,466.4142557963257,136.21397387030083,36.4645349517,1706.5038318770878,43.52356062885181,8.047729607321443,86.89706320352698,2.8043037629421037,26.51026518568358,1.5285273326297626,96.11458835155892,13.703780681523094,28.482834275386097,8.126303812442924,0.6821987618104984,7,3,5,8,16,1,3,2023-09-13 15:10:00,85.3251915938544,30.0,122.2279302934651,0.0,4123.370455180815,94.73881262479772,39.208736767410635,True,True,True,Anomaly
Aluminum,Catalyst_B,Night,Local,Type_B,396.4229422887451,114.70062665043304,151.83137904312628,101.06993230453656,40.92482310167048,7.494563457193409,95.62838802267407,7.810834615346161,24.27861291927016,1.2217947152373116,70.59386623082439,10.92124073891242,5.197010115868985,9.818027821051682,0.8480230634928395,13,11,3,12,23,1,3,2023-09-14 22:30:00,5.053496615226829,30.0,34.660145651925184,0.0,3077.2397381407663,75.19249943966547,2.4696486055283904,True,False,True,Anomaly
Aluminum,,Day,Imported,Type_B,456.5401668472818,50.77258580841916,95.51314459241458,1377.8650557493556,54.01364649908335,9.210925466950403,89.77798857900119,5.33909756954647,20.57625611301177,9.016560667602173,95.96896127409002,44.637250569960976,29.270742425401007,15.02063367181746,0.9221399463519976,2,6,2,8,37,0,6,2023-09-15 03:20:00,68.89325278746779,0.0,93.33517599315236,20.0,4511.97151834412,83.53391801497223,25.509572951582506,True,True,True,Anomaly
Zinc,,Day,Local,Type_C,67.37408495626434,53.06344352969704,38.90674601942308,1748.2175939814422,40.66087073171378,4.238244080082982,90.2816234112998,7.429337848148886,27.39249642157359,4.180546831974706,79.15462125726741,33.54029015240455,31.216326536561816,13.49768804953808,0.5987455766953924,18,14,5,8,45,0,4,2023-09-16 20:20:00,87.41087969907211,0.0,13.095334598481148,20.0,535.2330571665647,13.163344698103213,42.99508501715153,False,True,True,Anomaly
Magnesium,,Day,Imported,Type_B,409.9816513510122,77.27102457448493,56.95503711282163,1944.4991292096247,56.33760650079024,7.612863657523578,99.67251385204074,9.805873250156056,14.642690909323402,7.095666601741078,73.85845122077967,11.105610546138497,21.216922514881823,14.571127022282822,0.7533004570933313,6,6,1,8,41,1,4,2023-09-17 20:20:00,97.22495646048128,0.0,2.6852662346984366,0.0,3366.5397180218133,59.75652724924676,34.51511787570084,True,True,True,Anomaly
Magnesium,Catalyst_B,Night,Imported,Type_C,412.3838906949423,91.27996191236087,102.958735852238,1031.434599405928,42.3031375839818,6.249024486795956,95.4217894689626,5.036675459621799,34.106455009099264,5.1790837079001815,91.54832700761582,36.010611918293534,15.581348260337474,19.541498671754088,0.5538246359425687,2,8,4,8,21,0,1,2023-09-18 07:10:00,51.57172997029641,30.0,37.75960542419519,20.0,2824.34086815313,66.76433544784098,24.381988152965835,True,True,True,Anomaly
Magnesium,,Day,Local,Type_C,443.2893868350038,97.11085565257432,96.78375276544016,1264.5081456415692,49.21324267590701,9.071460647705566,92.4157647003438,1.21513269117976,22.300596264706154,4.440899236410583,83.2032676030662,15.61109408910422,4.639109789673808,7.129378966510174,0.9964607478382908,8,13,1,8,16,1,1,2023-09-20 12:20:00,63.225407282078464,0.0,67.24022031193962,0.0,4295.724489387735,87.28797892220102,25.694469148659163,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Local,Type_B,334.0484834191371,117.39177759553104,171.1684096731686,1447.1157329856997,48.40452511731373,8.884907018563984,91.20605607450368,4.363482092903829,13.217424486021116,6.882033881578718,79.43666464193727,28.07762322199496,4.649561463364749,15.818902674792778,0.9255966118717258,16,25,3,12,33,0,0,2023-09-21 09:20:00,72.35578664928498,30.0,58.75207263169956,20.0,3291.4599103479645,67.99901253799612,29.896290263739893,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Imported,Type_C,381.40526348451823,67.07238641991523,160.56830964318735,1421.3258511389704,46.50776294086222,8.089319449418804,82.45463546217898,5.309259065558461,38.85255343912546,1.8656652071030024,90.05131950155152,50.92108722954621,18.22458411342364,12.331824257399084,0.8137792051767319,18,13,5,8,40,0,1,2023-09-23 00:10:00,71.06629255694853,30.0,133.83788768959096,20.0,3456.9392817245,74.33037117094264,30.561045323686773,True,True,True,Anomaly
Aluminum,Catalyst_B,Night,Imported,Type_A,119.63014916000807,131.91007392762558,165.2262307300845,1947.28078393154,46.37720944781303,2.5798228832832013,86.68945356013344,0.713540779826648,12.160649115002771,8.297449709724152,71.5946996796512,22.69933524073189,0.6900633545387835,18.927878878175328,0.7340399350653597,17,18,3,8,5,0,2,2023-09-26 03:20:00,97.364039196577,30.0,31.84685312004901,20.0,669.0720116717031,14.426741488717449,41.98788170130763,False,True,True,Anomaly
Zinc,Catalyst_B,Day,Local,Type_B,476.51280656773736,106.04440101614804,92.62750906738906,1195.8493853987502,43.82738930773692,5.4741404331348855,95.09909255016696,6.752178510046132,35.95409413614512,2.632395994136303,78.06978382777673,40.07533627177799,7.993618470637527,17.937811805853404,0.9258472682058894,8,20,2,8,10,1,2,2023-09-26 18:10:00,59.79246926993751,30.0,46.70690327297335,0.0,2825.207186878897,64.46213729596161,27.28543507353391,True,True,True,Anomaly
Magnesium,,Night,Local,Type_A,499.14585157949017,121.82943172081391,160.66862357281306,535.7975853666045,59.052298987360274,8.71158117011801,97.65197966447764,3.5103249463571773,13.008093885343708,8.990730805983862,89.66844271101955,14.373514582993652,19.62772875000831,3.998956950131949,0.745474552863285,6,18,1,12,4,1,0,2023-09-27 18:50:00,26.789879268330225,0.0,23.440092198005377,0.0,4449.50151184552,75.34848918918304,9.073272244342057,True,False,True,Anomaly
Aluminum,Catalyst_B,Night,Local,Type_B,177.74602030315248,103.09441108565866,88.85662813953589,1922.0428693188055,40.60889874186111,5.762374991346454,85.97341442111174,7.516099776644145,12.177263398087565,7.754233054930562,92.36746134231382,38.79363958299464,22.332078402467022,11.581011089432868,0.8574120467555328,13,23,2,8,43,1,1,2023-09-30 00:30:00,96.10214346594027,30.0,49.863395301779576,0.0,1333.846725138311,32.846168363667886,47.330583415636795,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Local,Type_A,346.788765634162,119.18404186395264,58.308321831533775,488.1797926683446,41.77834882531268,9.945372296676464,82.68733550482253,6.928755718461415,10.196875596840997,3.01746433511463,88.56374106237038,38.42616423074984,0.8039517150772113,3.1280532911865837,0.8217359651346423,14,2,5,12,23,1,2,2023-09-30 01:40:00,24.40898963341723,30.0,120.0767510024196,0.0,3642.360020588353,87.18295775206698,11.684994893157818,True,False,True,Anomaly
Magnesium,,Night,Imported,Type_B,450.00498752614914,52.97480342871833,103.40064460021374,1687.536894160045,41.76445720771356,8.609063674591559,84.94910768826549,2.5062999709490907,13.708554855977432,6.544267028047103,92.24913625408286,22.63940430595181,16.085617415984295,18.659777653538203,0.5760765436765868,4,21,4,8,30,1,3,2023-09-30 10:10:00,84.37684470800225,0.0,135.45953213999005,0.0,4249.244985516813,101.74309136554542,40.406053543738395,True,True,True,Anomaly
Aluminum,,Day,Imported,Type_A,125.77200995338733,66.39165648808051,153.95774924482538,1896.5500021768976,45.58037879064719,7.5139738553049105,93.5710796719008,6.845118025371612,31.404863053366583,9.596340878878951,98.48522943615512,58.26500580771352,10.436506656378556,15.462244756914442,0.6653766718232235,12,12,4,8,44,1,2,2023-10-01 19:00:00,94.82750010884487,0.0,16.17156462990455,0.0,1180.640855549125,25.90239236430798,41.608912705351585,True,True,True,Anomaly
Aluminum,Catalyst_B,Night,Imported,Type_B,453.83760317695817,112.2396941216187,177.50888594294645,1655.981695069658,51.652876161283466,6.730680483111525,97.20336541196282,5.023350433916463,10.001940918464973,5.323952282449981,83.20497750496654,11.686223763252432,16.71200526278659,9.4906211039727,0.5711297258766694,4,25,1,12,5,0,0,2023-10-02 18:20:00,82.7990847534829,30.0,25.384358767931506,20.0,3360.7604182854807,65.06434235707762,32.05981579610281,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Imported,Type_A,440.08329616193714,68.46200872248596,121.88527812141044,1612.304399314882,49.67707226247698,8.779903140915554,82.24581100723927,7.575526021690156,23.25590020518715,4.081072488901533,83.50944597981228,27.610920081740502,14.518325779602916,7.6690284617500755,0.8672908791344134,11,25,5,8,46,0,0,2023-10-03 08:30:00,80.6152199657441,30.0,156.26644025232252,20.0,4293.658447110733,86.43139081193195,32.45570493357592,True,True,True,Anomaly
Zinc,,Night,Local,Type_A,499.5936629970933,82.36837505435474,30.16145918966117,1893.8159925469784,50.2776548373128,3.652039264255342,93.0202088985063,6.509365218165311,36.09737843032072,1.0500887822992362,98.78395588482064,54.6402123747935,4.169894884816063,16.438644192756012,0.9126452972531344,13,5,2,8,1,1,1,2023-10-05 07:00:00,94.69079962734894,0.0,69.74118806699512,0.0,2139.46077565338,42.55291505891026,37.66715051994652,True,True,True,Anomaly
Zinc,,Day,Imported,Type_A,415.1787469590437,95.4535175766452,93.38241932154624,1777.578742476828,64.28881867496301,9.541242441809604,86.47087905206908,9.24236704734749,31.25650261568088,2.48148255689226,99.26841349451408,14.444429515963815,14.751475582051976,6.598078766004109,0.8809187051738687,6,3,3,12,12,0,3,2023-10-06 15:10:00,88.87893712384141,0.0,112.34006965238616,20.0,4319.539856012968,67.18959758542263,27.649889655992357,True,True,True,Anomaly
Magnesium,,Day,Imported,Type_A,401.0214465561543,81.09738724431408,65.75531601723793,1961.0473908726929,47.24158738915467,5.462661204448467,87.90893632131964,8.95393922631949,20.695442341920767,8.38391673257695,72.76677813242279,25.01238093329446,37.74765002904388,3.3100950979967148,0.7597515221967271,5,24,4,12,27,0,1,2023-10-07 00:10:00,98.05236954363464,0.0,96.97551693653946,20.0,2578.53485751559,54.58188431042325,41.51103930353733,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Imported,Type_C,195.0704005188524,71.32489038545901,81.91218792677127,1997.5632628929768,44.61938655980349,1.239821642236778,95.6731953209982,0.1175702609872686,18.18185419060446,1.3580066538309543,71.55639324716766,13.267387113643885,9.771462959732933,0.4751597580877531,0.9475225753737616,12,18,2,12,24,0,4,2023-10-07 05:20:00,99.87816314464884,30.0,16.88063043399449,20.0,548.6194120941799,12.295539100674631,44.76895396613392,False,True,True,Anomaly
